date;time;type;value;unit
01/03/2015;09:48:34.975;carbon dioxide;390;ppm
01/03/2015;09:49:20.857;indoor relative humidity;37.0;%
01/03/2015;09:50:20.950;indoor relative humidity;37.0;%
01/03/2015;09:51:22.152;indoor relative humidity;37.0;%
01/03/2015;09:51:25.972;indoor temperature;20.0;°C
01/03/2015;09:51:30.592;volatile organic compounds;0.04;ppm
01/03/2015;09:51:37.413;carbon dioxide;390;ppm
01/03/2015;09:52:22.575;indoor relative humidity;37.0;%
01/03/2015;09:53:21.477;indoor relative humidity;37.0;%
01/03/2015;09:54:22.450;indoor relative humidity;37.0;%
01/03/2015;09:54:25.650;indoor temperature;20.0;°C
01/03/2015;09:54:30.980;volatile organic compounds;0.04;ppm
01/03/2015;09:54:37.600;carbon dioxide;390;ppm
01/03/2015;09:55:20.653;indoor relative humidity;37.0;%
01/03/2015;09:56:21.956;indoor relative humidity;37.0;%
01/03/2015;09:57:19.558;indoor relative humidity;37.0;%
01/03/2015;09:57:24.678;indoor temperature;20.1;°C
01/03/2015;09:57:30.388;volatile organic compounds;0.04;ppm
01/03/2015;09:57:35.589;carbon dioxide;390;ppm
01/03/2015;09:58:19.850;indoor relative humidity;37.0;%
01/03/2015;09:59:21.383;indoor relative humidity;37.0;%
01/03/2015;10:00:19.925;indoor relative humidity;37.0;%
01/03/2015;10:00:26.755;indoor temperature;20.0;°C
01/03/2015;10:00:30.596;volatile organic compounds;0.05;ppm
01/03/2015;10:00:37.376;carbon dioxide;390;ppm
01/03/2015;10:01:20.858;indoor relative humidity;37.0;%
01/03/2015;10:02:22.050;indoor relative humidity;37.0;%
01/03/2015;10:03:19.752;indoor relative humidity;37.0;%
01/03/2015;10:03:25.593;indoor temperature;20.0;°C
01/03/2015;10:03:31.783;volatile organic compounds;0.05;ppm
01/03/2015;10:03:37.073;carbon dioxide;390;ppm
01/03/2015;10:04:21.865;indoor relative humidity;37.0;%
01/03/2015;10:05:19.669;indoor relative humidity;37.0;%
01/03/2015;10:06:20.471;indoor relative humidity;37.0;%
01/03/2015;10:06:26.181;indoor temperature;20.0;°C
01/03/2015;10:06:31.691;volatile organic compounds;0.05;ppm
01/03/2015;10:06:34.502;carbon dioxide;390;ppm
01/03/2015;10:07:19.564;indoor relative humidity;37.0;%
01/03/2015;10:08:21.367;indoor relative humidity;37.0;%
01/03/2015;10:09:21.989;indoor relative humidity;37.0;%
01/03/2015;10:09:25.579;indoor temperature;20.0;°C
01/03/2015;10:09:32.579;volatile organic compounds;0.05;ppm
01/03/2015;10:09:36.600;carbon dioxide;390;ppm
01/03/2015;10:10:19.851;indoor relative humidity;37.0;%
01/03/2015;10:11:21.363;indoor relative humidity;37.0;%
01/03/2015;10:12:21.956;indoor relative humidity;37.0;%
01/03/2015;10:12:25.956;indoor temperature;20.0;°C
01/03/2015;10:12:31.286;volatile organic compounds;0.05;ppm
01/03/2015;10:12:36.296;carbon dioxide;390;ppm
01/03/2015;10:13:19.678;indoor relative humidity;37.0;%
01/03/2015;10:14:22.071;indoor relative humidity;37.0;%
01/03/2015;10:15:21.173;indoor relative humidity;37.0;%
01/03/2015;10:15:26.164;indoor temperature;20.0;°C
01/03/2015;10:15:31.084;volatile organic compounds;0.05;ppm
01/03/2015;10:15:35.194;carbon dioxide;390;ppm
01/03/2015;10:16:22.366;indoor relative humidity;37.0;%
01/03/2015;10:17:21.479;indoor relative humidity;37.0;%
01/03/2015;10:18:22.551;indoor relative humidity;37.0;%
01/03/2015;10:18:27.061;indoor temperature;20.0;°C
01/03/2015;10:18:31.892;volatile organic compounds;0.05;ppm
01/03/2015;10:18:37.013;carbon dioxide;390;ppm
01/03/2015;10:19:22.465;indoor relative humidity;37.0;%
01/03/2015;10:20:22.257;indoor relative humidity;37.0;%
01/03/2015;10:21:21.479;indoor relative humidity;37.0;%
01/03/2015;10:21:25.269;indoor temperature;20.0;°C
01/03/2015;10:21:30.570;volatile organic compounds;0.04;ppm
01/03/2015;10:21:35.780;carbon dioxide;390;ppm
01/03/2015;10:22:19.852;indoor relative humidity;37.0;%
01/03/2015;10:23:20.754;indoor relative humidity;37.0;%
01/03/2015;10:24:22.376;indoor relative humidity;37.0;%
01/03/2015;10:24:27.497;indoor temperature;20.0;°C
01/03/2015;10:24:32.387;volatile organic compounds;0.05;ppm
01/03/2015;10:24:34.487;carbon dioxide;390;ppm
01/03/2015;10:25:21.059;indoor relative humidity;37.0;%
01/03/2015;10:26:20.561;indoor relative humidity;37.0;%
01/03/2015;10:27:20.984;indoor relative humidity;37.0;%
01/03/2015;10:27:24.485;indoor temperature;19.9;°C
01/03/2015;10:27:31.705;volatile organic compounds;0.05;ppm
01/03/2015;10:27:35.385;carbon dioxide;390;ppm
01/03/2015;10:28:21.887;indoor relative humidity;37.0;%
01/03/2015;10:29:20.259;indoor relative humidity;37.0;%
01/03/2015;10:30:20.381;indoor relative humidity;37.0;%
01/03/2015;10:30:26.493;indoor temperature;20.0;°C
01/03/2015;10:30:32.603;volatile organic compounds;0.05;ppm
01/03/2015;10:30:34.503;carbon dioxide;390;ppm
01/03/2015;10:31:20.685;indoor relative humidity;37.0;%
01/03/2015;10:32:22.177;indoor relative humidity;37.0;%
01/03/2015;10:33:22.480;indoor relative humidity;37.0;%
01/03/2015;10:33:25.390;indoor temperature;20.0;°C
01/03/2015;10:33:30.680;volatile organic compounds;0.04;ppm
01/03/2015;10:33:37.210;carbon dioxide;390;ppm
01/03/2015;10:34:19.762;indoor relative humidity;37.0;%
01/03/2015;10:35:20.565;indoor relative humidity;37.0;%
01/03/2015;10:36:20.167;indoor relative humidity;37.0;%
01/03/2015;10:36:26.277;indoor temperature;19.9;°C
01/03/2015;10:36:30.587;volatile organic compounds;0.04;ppm
01/03/2015;10:36:34.598;carbon dioxide;390;ppm
01/03/2015;10:37:22.579;indoor relative humidity;37.0;%
01/03/2015;10:38:19.752;indoor relative humidity;37.0;%
01/03/2015;10:39:21.464;indoor relative humidity;37.0;%
01/03/2015;10:39:25.774;indoor temperature;19.9;°C
01/03/2015;10:39:30.985;volatile organic compounds;0.04;ppm
01/03/2015;10:39:36.605;carbon dioxide;390;ppm
01/03/2015;10:40:19.486;indoor relative humidity;37.0;%
01/03/2015;10:41:20.169;indoor relative humidity;37.0;%
01/03/2015;10:42:20.683;indoor relative humidity;36.0;%
01/03/2015;10:42:25.773;indoor temperature;20.0;°C
01/03/2015;10:42:32.303;volatile organic compounds;0.04;ppm
01/03/2015;10:42:35.493;carbon dioxide;390;ppm
01/03/2015;10:43:20.385;indoor relative humidity;36.0;%
01/03/2015;10:44:20.087;indoor relative humidity;36.0;%
01/03/2015;10:45:20.481;indoor relative humidity;36.0;%
01/03/2015;10:45:26.971;indoor temperature;19.9;°C
01/03/2015;10:45:30.991;volatile organic compounds;0.04;ppm
01/03/2015;10:45:36.191;carbon dioxide;390;ppm
01/03/2015;10:46:19.793;indoor relative humidity;36.0;%
01/03/2015;10:47:21.765;indoor relative humidity;36.0;%
01/03/2015;10:48:21.767;indoor relative humidity;36.0;%
01/03/2015;10:48:26.888;indoor temperature;19.9;°C
01/03/2015;10:48:32.188;volatile organic compounds;0.04;ppm
01/03/2015;10:48:34.699;carbon dioxide;390;ppm
01/03/2015;10:49:22.271;indoor relative humidity;36.0;%
01/03/2015;10:50:20.363;indoor relative humidity;36.0;%
01/03/2015;10:51:20.065;indoor relative humidity;36.0;%
01/03/2015;10:51:24.975;indoor temperature;20.0;°C
01/03/2015;10:51:30.476;volatile organic compounds;0.04;ppm
01/03/2015;10:51:34.796;carbon dioxide;390;ppm
01/03/2015;10:52:20.278;indoor relative humidity;36.0;%
01/03/2015;10:53:20.380;indoor relative humidity;36.0;%
01/03/2015;10:54:20.463;indoor relative humidity;36.0;%
01/03/2015;10:54:26.894;indoor temperature;19.9;°C
01/03/2015;10:54:30.014;volatile organic compounds;0.04;ppm
01/03/2015;10:54:35.304;carbon dioxide;390;ppm
01/03/2015;10:55:19.686;indoor relative humidity;36.0;%
01/03/2015;10:56:21.178;indoor relative humidity;36.0;%
01/03/2015;10:57:20.290;indoor relative humidity;36.0;%
01/03/2015;10:57:26.401;indoor temperature;19.9;°C
01/03/2015;10:57:31.991;volatile organic compounds;0.04;ppm
01/03/2015;10:57:35.312;carbon dioxide;390;ppm
01/03/2015;10:58:20.673;indoor relative humidity;36.0;%
01/03/2015;10:59:20.566;indoor relative humidity;36.0;%
01/03/2015;11:00:21.658;indoor relative humidity;36.0;%
01/03/2015;11:00:24.778;indoor temperature;19.9;°C
01/03/2015;11:00:30.108;volatile organic compounds;0.04;ppm
01/03/2015;11:00:35.399;carbon dioxide;390;ppm
01/03/2015;11:01:22.561;indoor relative humidity;36.0;%
01/03/2015;11:02:21.283;indoor relative humidity;36.0;%
01/03/2015;11:03:21.375;indoor relative humidity;36.0;%
01/03/2015;11:03:26.705;indoor temperature;20.0;°C
01/03/2015;11:03:29.696;volatile organic compounds;0.04;ppm
01/03/2015;11:03:37.416;carbon dioxide;390;ppm
01/03/2015;11:04:19.668;indoor relative humidity;36.0;%
01/03/2015;11:05:20.680;indoor relative humidity;36.0;%
01/03/2015;11:06:19.793;indoor relative humidity;36.0;%
01/03/2015;11:06:25.904;indoor temperature;20.0;°C
01/03/2015;11:06:32.504;volatile organic compounds;0.04;ppm
01/03/2015;11:06:35.704;carbon dioxide;390;ppm
01/03/2015;11:07:20.866;indoor relative humidity;36.0;%
01/03/2015;11:08:21.978;indoor relative humidity;36.0;%
01/03/2015;11:09:21.681;indoor relative humidity;36.0;%
01/03/2015;11:09:25.771;indoor temperature;20.0;°C
01/03/2015;11:09:30.891;volatile organic compounds;0.04;ppm
01/03/2015;11:09:36.601;carbon dioxide;390;ppm
01/03/2015;11:10:20.393;indoor relative humidity;36.0;%
01/03/2015;11:11:20.085;indoor relative humidity;36.0;%
01/03/2015;11:12:19.548;indoor relative humidity;36.0;%
01/03/2015;11:12:24.498;indoor temperature;19.9;°C
01/03/2015;11:12:29.998;volatile organic compounds;0.04;ppm
01/03/2015;11:12:37.599;carbon dioxide;390;ppm
01/03/2015;11:13:20.980;indoor relative humidity;36.0;%
01/03/2015;11:14:21.293;indoor relative humidity;36.0;%
01/03/2015;11:15:21.375;indoor relative humidity;36.0;%
01/03/2015;11:15:27.005;indoor temperature;20.0;°C
01/03/2015;11:15:30.106;volatile organic compounds;0.04;ppm
01/03/2015;11:15:36.526;carbon dioxide;390;ppm
01/03/2015;11:16:20.868;indoor relative humidity;36.0;%
01/03/2015;11:17:21.080;indoor relative humidity;36.0;%
01/03/2015;11:18:22.494;indoor relative humidity;36.0;%
01/03/2015;11:18:27.274;indoor temperature;19.9;°C
01/03/2015;11:18:32.314;volatile organic compounds;0.04;ppm
01/03/2015;11:18:35.904;carbon dioxide;390;ppm
01/03/2015;11:19:20.306;indoor relative humidity;36.0;%
01/03/2015;11:20:22.479;indoor relative humidity;36.0;%
01/03/2015;11:21:22.461;indoor relative humidity;36.0;%
01/03/2015;11:21:25.411;indoor temperature;20.0;°C
01/03/2015;11:21:31.981;volatile organic compounds;0.04;ppm
01/03/2015;11:21:35.212;carbon dioxide;390;ppm
01/03/2015;11:22:21.753;indoor relative humidity;36.0;%
01/03/2015;11:23:21.996;indoor relative humidity;36.0;%
01/03/2015;11:24:19.888;indoor relative humidity;36.0;%
01/03/2015;11:24:25.188;indoor temperature;20.0;°C
01/03/2015;11:24:30.298;volatile organic compounds;0.04;ppm
01/03/2015;11:24:35.218;carbon dioxide;390;ppm
01/03/2015;11:25:20.790;indoor relative humidity;36.0;%
01/03/2015;11:26:21.773;indoor relative humidity;36.0;%
01/03/2015;11:27:21.776;indoor relative humidity;36.0;%
01/03/2015;11:27:25.486;indoor temperature;20.0;°C
01/03/2015;11:27:29.706;volatile organic compounds;0.04;ppm
01/03/2015;11:27:36.016;carbon dioxide;390;ppm
01/03/2015;11:28:19.768;indoor relative humidity;36.0;%
01/03/2015;11:29:20.790;indoor relative humidity;36.0;%
01/03/2015;11:30:22.384;indoor relative humidity;36.0;%
01/03/2015;11:30:25.484;indoor temperature;20.1;°C
01/03/2015;11:30:31.725;volatile organic compounds;0.04;ppm
01/03/2015;11:30:35.005;carbon dioxide;390;ppm
01/03/2015;11:31:21.577;indoor relative humidity;36.0;%
01/03/2015;11:32:22.089;indoor relative humidity;36.0;%
01/03/2015;11:33:22.101;indoor relative humidity;36.0;%
01/03/2015;11:33:24.991;indoor temperature;19.9;°C
01/03/2015;11:33:31.212;volatile organic compounds;0.04;ppm
01/03/2015;11:33:37.022;carbon dioxide;390;ppm
01/03/2015;11:34:21.574;indoor relative humidity;36.0;%
01/03/2015;11:35:19.866;indoor relative humidity;36.0;%
01/03/2015;11:36:21.188;indoor relative humidity;36.0;%
01/03/2015;11:36:24.988;indoor temperature;19.9;°C
01/03/2015;11:36:32.419;volatile organic compounds;0.04;ppm
01/03/2015;11:36:36.609;carbon dioxide;390;ppm
01/03/2015;11:37:21.571;indoor relative humidity;36.0;%
01/03/2015;11:38:21.503;indoor relative humidity;36.0;%
01/03/2015;11:39:20.486;indoor relative humidity;36.0;%
01/03/2015;11:39:25.806;indoor temperature;19.9;°C
01/03/2015;11:39:29.996;volatile organic compounds;0.04;ppm
01/03/2015;11:39:35.617;carbon dioxide;390;ppm
01/03/2015;11:40:22.598;indoor relative humidity;36.0;%
01/03/2015;11:41:21.581;indoor relative humidity;36.0;%
01/03/2015;11:42:21.494;indoor relative humidity;36.0;%
01/03/2015;11:42:26.704;indoor temperature;20.0;°C
01/03/2015;11:42:29.804;volatile organic compounds;0.04;ppm
01/03/2015;11:42:36.605;carbon dioxide;390;ppm
01/03/2015;11:43:21.287;indoor relative humidity;36.0;%
01/03/2015;11:44:20.299;indoor relative humidity;36.0;%
01/03/2015;11:45:21.382;indoor relative humidity;36.0;%
01/03/2015;11:45:26.502;indoor temperature;19.9;°C
01/03/2015;11:45:31.412;volatile organic compounds;0.04;ppm
01/03/2015;11:45:36.612;carbon dioxide;390;ppm
01/03/2015;11:46:21.704;indoor relative humidity;36.0;%
01/03/2015;11:47:20.686;indoor relative humidity;36.0;%
01/03/2015;11:48:20.979;indoor relative humidity;36.0;%
01/03/2015;11:48:26.099;indoor temperature;20.0;°C
01/03/2015;11:48:31.219;volatile organic compounds;0.04;ppm
01/03/2015;11:48:37.090;carbon dioxide;390;ppm
01/03/2015;11:49:19.911;indoor relative humidity;36.0;%
01/03/2015;11:50:22.394;indoor relative humidity;36.0;%
01/03/2015;11:51:21.206;indoor relative humidity;36.0;%
01/03/2015;11:51:26.406;indoor temperature;20.0;°C
01/03/2015;11:51:29.616;volatile organic compounds;0.04;ppm
01/03/2015;11:51:36.017;carbon dioxide;390;ppm
01/03/2015;11:52:20.188;indoor relative humidity;36.0;%
01/03/2015;11:53:21.981;indoor relative humidity;36.0;%
01/03/2015;11:54:20.484;indoor relative humidity;36.0;%
01/03/2015;11:54:25.605;indoor temperature;20.0;°C
01/03/2015;11:54:30.515;volatile organic compounds;0.04;ppm
01/03/2015;11:54:36.115;carbon dioxide;390;ppm
01/03/2015;11:55:20.587;indoor relative humidity;36.0;%
01/03/2015;11:56:21.120;indoor relative humidity;36.0;%
01/03/2015;11:57:20.582;indoor relative humidity;36.0;%
01/03/2015;11:57:26.592;indoor temperature;20.0;°C
01/03/2015;11:57:29.922;volatile organic compounds;0.04;ppm
01/03/2015;11:57:36.403;carbon dioxide;390;ppm
01/03/2015;11:58:21.144;indoor relative humidity;36.0;%
01/03/2015;11:59:21.887;indoor relative humidity;36.0;%
01/03/2015;12:00:21.809;indoor relative humidity;36.0;%
01/03/2015;12:00:24.709;indoor temperature;20.0;°C
01/03/2015;12:00:29.920;volatile organic compounds;0.05;ppm
01/03/2015;12:00:35.730;carbon dioxide;390;ppm
01/03/2015;12:01:22.202;indoor relative humidity;36.0;%
01/03/2015;12:02:21.594;indoor relative humidity;36.0;%
01/03/2015;12:03:21.186;indoor relative humidity;36.0;%
01/03/2015;12:03:24.596;indoor temperature;20.0;°C
01/03/2015;12:03:31.407;volatile organic compounds;0.05;ppm
01/03/2015;12:03:36.017;carbon dioxide;390;ppm
01/03/2015;12:04:19.499;indoor relative humidity;36.0;%
01/03/2015;12:05:21.691;indoor relative humidity;36.0;%
01/03/2015;12:06:20.274;indoor relative humidity;36.0;%
01/03/2015;12:06:25.105;indoor temperature;20.0;°C
01/03/2015;12:06:31.335;volatile organic compounds;0.05;ppm
01/03/2015;12:06:34.705;carbon dioxide;390;ppm
01/03/2015;12:07:22.488;indoor relative humidity;36.0;%
01/03/2015;12:08:21.500;indoor relative humidity;36.0;%
01/03/2015;12:09:19.622;indoor relative humidity;36.0;%
01/03/2015;12:09:25.702;indoor temperature;20.0;°C
01/03/2015;12:09:31.503;volatile organic compounds;0.05;ppm
01/03/2015;12:09:34.813;carbon dioxide;390;ppm
01/03/2015;12:10:21.995;indoor relative humidity;36.0;%
01/03/2015;12:11:19.887;indoor relative humidity;36.0;%
01/03/2015;12:12:22.579;indoor relative humidity;36.0;%
01/03/2015;12:12:25.089;indoor temperature;19.9;°C
01/03/2015;12:12:32.130;volatile organic compounds;0.05;ppm
01/03/2015;12:12:36.400;carbon dioxide;390;ppm
01/03/2015;12:13:21.292;indoor relative humidity;36.0;%
01/03/2015;12:14:20.994;indoor relative humidity;36.0;%
01/03/2015;12:15:22.576;indoor relative humidity;36.0;%
01/03/2015;12:15:27.606;indoor temperature;20.0;°C
01/03/2015;12:15:32.437;volatile organic compounds;0.05;ppm
01/03/2015;12:15:36.917;carbon dioxide;390;ppm
01/03/2015;12:16:22.489;indoor relative humidity;36.0;%
01/03/2015;12:17:20.701;indoor relative humidity;36.0;%
01/03/2015;12:18:20.195;indoor relative humidity;36.0;%
01/03/2015;12:18:25.985;indoor temperature;20.0;°C
01/03/2015;12:18:31.925;volatile organic compounds;0.05;ppm
01/03/2015;12:18:34.615;carbon dioxide;390;ppm
01/03/2015;12:19:21.597;indoor relative humidity;36.0;%
01/03/2015;12:20:21.099;indoor relative humidity;36.0;%
01/03/2015;12:21:20.692;indoor relative humidity;36.0;%
01/03/2015;12:21:26.502;indoor temperature;20.0;°C
01/03/2015;12:21:31.232;volatile organic compounds;0.05;ppm
01/03/2015;12:21:35.412;carbon dioxide;390;ppm
01/03/2015;12:22:22.314;indoor relative humidity;36.0;%
01/03/2015;12:23:20.686;indoor relative humidity;36.0;%
01/03/2015;12:24:21.109;indoor relative humidity;36.0;%
01/03/2015;12:24:26.099;indoor temperature;19.9;°C
01/03/2015;12:24:29.829;volatile organic compounds;0.05;ppm
01/03/2015;12:24:35.329;carbon dioxide;390;ppm
01/03/2015;12:25:20.011;indoor relative humidity;36.0;%
01/03/2015;12:26:20.173;indoor relative humidity;36.0;%
01/03/2015;12:27:19.706;indoor relative humidity;36.0;%
01/03/2015;12:27:26.496;indoor temperature;20.0;°C
01/03/2015;12:27:31.616;volatile organic compounds;0.05;ppm
01/03/2015;12:27:35.106;carbon dioxide;390;ppm
01/03/2015;12:28:22.398;indoor relative humidity;36.0;%
01/03/2015;12:29:21.902;indoor relative humidity;36.0;%
01/03/2015;12:30:21.284;indoor relative humidity;36.0;%
01/03/2015;12:30:27.124;indoor temperature;20.0;°C
01/03/2015;12:30:30.234;volatile organic compounds;0.05;ppm
01/03/2015;12:30:34.545;carbon dioxide;390;ppm
01/03/2015;12:31:19.996;indoor relative humidity;36.0;%
01/03/2015;12:32:19.599;indoor relative humidity;36.0;%
01/03/2015;12:33:22.291;indoor relative humidity;36.0;%
01/03/2015;12:33:26.001;indoor temperature;20.0;°C
01/03/2015;12:33:30.832;volatile organic compounds;0.05;ppm
01/03/2015;12:33:36.642;carbon dioxide;390;ppm
01/03/2015;12:34:22.604;indoor relative humidity;36.0;%
01/03/2015;12:35:20.077;indoor relative humidity;36.0;%
01/03/2015;12:36:22.599;indoor relative humidity;36.0;%
01/03/2015;12:36:26.209;indoor temperature;20.0;°C
01/03/2015;12:36:31.219;volatile organic compounds;0.05;ppm
01/03/2015;12:36:36.720;carbon dioxide;390;ppm
01/03/2015;12:37:20.301;indoor relative humidity;36.0;%
01/03/2015;12:38:20.804;indoor relative humidity;36.0;%
01/03/2015;12:39:22.506;indoor relative humidity;36.0;%
01/03/2015;12:39:25.316;indoor temperature;20.0;°C
01/03/2015;12:39:31.226;volatile organic compounds;0.05;ppm
01/03/2015;12:39:36.967;carbon dioxide;390;ppm
01/03/2015;12:40:20.798;indoor relative humidity;36.0;%
01/03/2015;12:41:19.812;indoor relative humidity;36.0;%
